1	3	-94.27
1	4	-84.26
1	5	-89.96
1	8	-92.78
1	9	-93.81
1	11	-84.87
1	15	-92.55
1	19	-87.27
1	20	-84.96
1	21	-70.32
1	22	-87.89
1	25	-94.00
1	26	-88.49
1	27	-93.08
1	28	-93.28
1	32	-87.45
1	33	-88.53
1	34	-92.89
1	35	-90.69
1	37	-65.24
1	40	-89.17
1	44	-87.48
1	46	-87.18
1	47	-88.20
2	6	-79.04
2	10	-87.47
2	12	-77.47
2	13	-87.26
2	14	-93.91
2	15	-93.82
2	17	-87.60
2	18	-85.60
2	19	-94.80
2	28	-89.51
2	30	-93.47
2	35	-92.40
2	36	-94.40
2	38	-93.59
2	39	-89.67
2	43	-87.76
2	45	-91.73
2	50	-92.58
3	1	-94.27
3	5	-81.28
3	7	-87.25
3	9	-67.28
3	10	-94.28
3	14	-89.06
3	16	-83.60
3	19	-94.36
3	20	-84.18
3	22	-80.15
3	24	-89.99
3	25	-73.54
3	26	-80.86
3	27	-85.96
3	30	-89.67
3	31	-91.46
3	33	-79.86
3	34	-68.92
3	40	-83.17
3	41	-81.73
3	42	-81.20
3	44	-85.12
3	45	-94.14
3	46	-88.87
3	47	-83.99
3	48	-69.40
3	49	-92.35
3	50	-89.83
4	1	-84.26
4	5	-90.70
4	8	-82.07
4	10	-93.16
4	11	-40.23
4	15	-80.84
4	18	-88.87
4	19	-74.44
4	20	-91.33
4	21	-86.37
4	22	-91.11
4	26	-93.73
4	27	-91.40
4	28	-84.99
4	29	-87.64
4	32	-68.68
4	33	-91.04
4	34	-94.48
4	35	-79.41
4	37	-86.88
4	40	-94.87
4	44	-94.07
4	46	-84.59
4	47	-88.82
4	50	-92.38
5	1	-89.96
5	3	-81.28
5	4	-90.70
5	6	-94.66
5	7	-84.34
5	9	-83.93
5	10	-89.31
5	11	-90.73
5	13	-91.67
5	14	-85.23
5	15	-94.78
5	16	-87.14
5	17	-94.03
5	18	-91.95
5	19	-87.06
5	20	-80.99
5	21	-93.20
5	22	-70.40
5	24	-92.87
5	25	-85.90
5	26	-82.29
5	27	-74.86
5	28	-89.89
5	30	-85.80
5	32	-93.39
5	33	-65.91
5	34	-73.85
5	35	-89.28
5	37	-92.06
5	39	-93.26
5	40	-85.72
5	41	-84.76
5	42	-90.69
5	43	-94.11
5	44	-86.02
5	45	-91.98
5	46	-76.24
5	47	-60.94
5	48	-86.02
5	50	-83.02
6	2	-79.04
6	5	-94.66
6	7	-89.87
6	10	-77.94
6	12	-79.79
6	13	-75.39
6	14	-87.84
6	15	-94.16
6	17	-77.29
6	18	-83.43
6	19	-92.90
6	23	-92.41
6	27	-90.67
6	28	-87.27
6	30	-87.14
6	35	-90.73
6	36	-89.27
6	38	-89.36
6	39	-80.94
6	41	-94.51
6	43	-77.69
6	45	-84.26
6	46	-93.22
6	47	-94.66
6	50	-86.53
7	3	-87.25
7	5	-84.34
7	6	-89.87
7	9	-90.38
7	10	-83.46
7	12	-94.98
7	13	-83.62
7	14	-60.94
7	16	-78.57
7	17	-86.16
7	18	-91.36
7	19	-92.26
7	20	-92.50
7	22	-88.59
7	23	-90.63
7	24	-85.54
7	25	-91.89
7	26	-92.42
7	27	-77.09
7	28	-91.08
7	30	-64.75
7	31	-90.99
7	33	-87.48
7	34	-84.29
7	35	-92.35
7	36	-87.14
7	38	-91.50
7	39	-84.01
7	40	-94.08
7	41	-76.20
7	42	-90.47
7	43	-86.21
7	44	-94.59
7	45	-80.50
7	46	-87.71
7	47	-86.14
7	48	-90.67
7	49	-90.35
7	50	-75.43
8	1	-92.78
8	4	-82.07
8	10	-94.63
8	11	-81.54
8	15	-65.50
8	18	-88.35
