1	2	-77.03
1	5	-88.16
1	7	-86.60
1	10	-69.87
1	11	-93.05
1	12	-81.22
1	13	-93.99
1	14	-51.76
1	18	-86.40
1	20	-71.65
1	21	-86.94
1	22	-78.37
1	23	-81.73
1	24	-88.22
1	27	-85.64
1	29	-75.29
1	31	-85.17
1	33	-89.57
1	36	-70.98
1	39	-88.80
1	40	-93.17
1	43	-60.28
1	44	-90.79
1	45	-85.07
1	48	-91.18
1	49	-73.65
1	50	-94.18
1	52	-86.89
1	53	-92.51
1	55	-75.89
1	56	-78.93
1	57	-91.42
1	60	-93.82
2	1	-77.03
2	3	-93.74
2	5	-91.02
2	7	-90.21
2	10	-82.94
2	11	-94.79
2	12	-85.38
2	13	-88.98
2	14	-77.48
2	15	-93.36
2	18	-89.03
2	20	-80.76
2	21	-89.74
2	22	-81.92
2	23	-87.78
2	24	-79.46
2	27	-88.55
2	29	-85.17
2	31	-87.93
2	33	-82.14
2	35	-92.20
2	36	-61.77
2	39	-87.63
2	40	-89.45
2	43	-80.91
2	44	-83.90
2	45	-90.55
2	48	-88.38
2	49	-81.46
2	50	-94.84
2	52	-91.37
2	53	-94.67
2	55	-51.76
2	56	-76.10
2	57	-92.99
2	58	-91.16
2	59	-93.56
2	60	-88.51
3	2	-93.74
3	4	-80.72
3	6	-88.13
3	8	-72.48
3	9	-87.09
3	12	-94.28
3	13	-94.41
3	15	-90.01
3	17	-80.50
3	19	-89.90
3	24	-91.68
3	25	-93.39
3	30	-90.90
3	32	-94.35
3	33	-93.23
3	34	-88.52
3	35	-70.47
3	36	-94.66
3	37	-83.18
3	38	-87.36
3	39	-87.30
3	40	-74.37
3	41	-79.12
3	42	-80.51
3	44	-91.78
3	46	-82.70
3	47	-93.87
3	49	-94.98
3	50	-92.70
3	51	-94.94
3	55	-94.48
3	58	-93.05
3	59	-65.50
3	60	-91.68
4	3	-80.72
4	5	-94.48
4	6	-94.25
4	8	-73.01
4	9	-93.62
4	11	-93.51
4	12	-94.85
4	17	-77.94
4	34	-91.38
4	35	-86.38
4	37	-90.84
4	38	-89.30
4	39	-88.06
4	40	-85.87
4	41	-88.08
4	42	-33.67
4	46	-88.39
4	50	-89.23
4	59	-76.54
5	1	-88.16
5	2	-91.02
5	4	-94.48
5	10	-84.48
5	11	-75.40
5	12	-75.11
5	14	-87.01
5	20	-82.83
5	22	-93.95
5	23	-93.80
5	29	-91.03
5	36	-89.90
5	39	-83.31
5	40	-93.20
5	42	-94.29
5	43	-87.64
5	45	-77.67
5	49	-81.85
5	50	-81.74
5	55	-91.37
5	56	-93.99
5	59	-93.78
6	3	-88.13
6	4	-94.25
6	8	-90.61
6	9	-50.17
6	13	-91.78
6	15	-80.76
6	16	-86.89
6	17	-91.02
6	19	-59.44
6	24	-93.10
6	25	-77.45
6	28	-94.13
6	30	-67.28
6	32	-84.52
6	33	-93.43
6	34	-85.64
6	35	-85.12
6	37	-72.40
6	38	-87.85
6	40	-89.41
6	41	-79.52
6	42	-94.25
6	44	-91.68
6	46	-82.26
6	47	-84.03
6	51	-83.14
6	54	-93.76
6	58	-88.39
6	59	-90.82
6	60	-89.02
7	1	-86.60
7	2	-90.21
7	10	-88.47
7	12	-93.57
7	14	-87.68
7	18	-65.07
7	20	-90.51
7	21	-60.86
7	22	-78.57
7	23	-70.92
7	24	-94.54
7	26	-83.75
7	27	-64.36
7	29	-79.86
7	31	-67.51
7	33	-94.51
7	36	-88.85
7	43	-85.89
7	45	-93.06
7	48	-89.76
7	49	-91.04
7	52	-67.76
7	53	-77.03
7	55	-89.22
7	56	-84.79
7	57	-76.40
8	3	-72.48
8	4	-73.01
8	6	-90.61
8	9	-89.80
8	15	-93.32
8	17	-70.47
8	19	-91.99
8	24	-94.96
8	30	-93.13
8	34	-87.43
8	35	-81.21
8	37	-85.99
8	38	-85.12
8	39	-89.35
8	40	-82.89
8	41	-81.93
8	42	-73.13
8	46	-82.63
8	50	-92.43
8	59	-71.49
8	60	-94.98
9	3	-87.09
9	4	-93.62
9	6	-50.17
9	8	-89.80
9	13	-91.61
9	15	-80.53
9	16	-87.41
9	17	-90.35
9	19	-65.46
9	24	-92.67
9	25	-79.17
9	28	-94.31
9	30	-70.59
9	32	-85.05
9	33	-93.09
9	34	-85.38
9	35	-83.82
9	37	-69.69
9	38	-87.45
9	40	-88.47
9	41	-77.86
9	42	-93.61
9	44	-91.29
9	46	-81.32
9	47	-84.50
9	51	-84.11
9	54	-94.14
9	58	-88.26
9	59	-89.96
9	60	-88.69
10	1	-69.87
10	2	-82.94
10	5	-84.48
10	7	-88.47
10	11	-90.58
10	12	-76.38
10	14	-66.95
10	18	-88.97
10	20	-65.50
10	21	-89.25
10	22	-83.75
10	23	-83.62
10	24	-91.17
10	27	-88.32
10	29	-77.16
10	31	-88.08
10	33	-92.47
10	36	-79.42
10	39	-88.06
10	40	-93.92
10	43	-64.75
10	44	-93.32
10	45	-78.99
10	48	-94.07
10	49	-67.38
10	50	-92.47
10	52	-87.78
10	53	-93.76
10	55	-82.58
10	56	-84.99
10	57	-93.24
11	1	-93.05
11	2	-94.79
11	4	-93.51
11	5	-75.40
11	10	-90.58
11	12	-84.89
11	14	-92.23
11	20	-89.43
11	36	-94.09
11	39	-86.11
11	40	-94.48
11	42	-93.34
11	43	-92.73
11	45	-85.48
11	49	-88.81
11	50	-74.45
11	59	-93.97
12	1	-81.22
12	2	-85.38
12	3	-94.28
12	4	-94.85
12	5	-75.11
12	7	-93.57
12	10	-76.38
12	11	-84.89
12	14	-79.26
12	18	-93.80
12	20	-70.92
12	21	-94.04
12	22	-89.80
12	23	-90.38
12	24	-91.64
12	27	-93.34
12	29	-86.70
12	31	-93.12
12	33	-93.31
12	35	-94.34
12	36	-83.59
12	39	-81.18
12	40	-91.23
12	42	-94.65
12	43	-81.07
12	44	-93.64
12	45	-77.91
12	49	-68.46
12	50	-86.90
12	52	-93.10
12	55	-85.83
